Customer_Number,Attrition_Flag,Age,Date_of_birth,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
3743826480,Existing Customer,112,3/4/1912,M,1,High School,Single,$60K - $80K,Blue,45,1,5,1,11898.00,2517,9381.00,0.745,15798,128,0.730,0.212
3743846584,Existing Customer,107,3/13/1917,F,2,High School,Single,Less than $40K,Blue,36,4,2,2,5723.00,1873,3850.00,0.851,2732,63,0.853,0.327
3743923083,Existing Customer,39,2/24/1985,F,1,Graduate,Single,$40K - $60K,Blue,32,3,3,1,3812.00,1103,2709.00,0.757,4080,65,0.625,0.289
3743962267,,50,5/8/1974,F,4,College,Married,Unknown,Blue,36,6,4,3,3862.00,0,3862.00,0.578,4058,81,0.723,0.000
3744029207,,42,1/13/1982,F,3,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,3714.00,2517,1197.00,0.857,4715,85,0.848,0.678
3744085396,Existing Customer,53,6/2/1998,M,1,High School,Married,$120K +,Gold,44,1,6,3,34516.00,831,33685.00,0.727,13247,107,0.754,0.024
3744139407,Existing Customer,59,2/24/1998,F,1,Unknown,Single,Unknown,Blue,48,4,2,3,5528.00,1823,3705.00,0.731,4857,81,0.723,0.330
3744202802,Existing Customer,102,2/9/1922,F,3,Graduate,Single,Less than $40K,Silver,30,2,1,1,11463.00,0,11463.00,0.908,14511,105,0.721,0.000
3744212433,Attrited Customer,53,1/25/1971,M,5,Uneducated,Married,$120K +,Blue,38,4,2,2,0.00,0,19138.00,0.482,2028,43,0.303,0.000
3744213714,Attrited Customer,8,8/15/2012,M,3,Graduate,Married,$80K - $120K,Blue,17,1,1,2,4116.00,1473,2643.00,1.023,8667,70,0.892,0.358
3744241833,Existing Customer,45,6/6/1979,F,2,Graduate,Married,Less than $40K,Blue,38,3,3,3,1513.00,788,725.00,0.677,4166,71,0.868,0.521
3744317133,Existing Customer,51,5/23/1973,M,1,Uneducated,Married,$60K - $80K,Blue,44,4,2,3,4988.00,0,4988.00,0.619,3890,74,0.644,0.000
3744362385,Existing Customer,33,4/3/1991,M,2,High School,Single,$60K - $80K,Blue,23,4,2,1,0.00,0,2400.00,1.064,2677,70,0.892,0.000
3744386613,Existing Customer,56,7/16/1968,F,5,N/A,Single,$40K - $60K,Blue,37,4,2,1,2607.00,1702,905.00,0.802,4949,74,0.762,0.653
3744403082,Existing Customer,43,4/9/1981,M,3,N/A,Divorced,$80K - $120K,Blue,36,4,1,0,5506.00,2129,3377.00,0.705,4024,62,0.550,0.387
3744445897,Attrited Customer,43,2/10/1981,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,4,0.00,0,1536.00,0.571,1973,36,0.333,0.000
3744461418,Existing Customer,106,2/3/1918,F,1,Graduate,Married,$40K - $60K,Blue,36,4,4,1,7268.00,0,7268.00,0.691,4199,80,0.905,0.000
3744462923,Attrited Customer,52,1/9/1972,M,3,Unknown,Single,$80K - $120K,Blue,44,1,2,4,0.00,2429,1097.00,0.712,7775,63,0.909,0.689
3744493758,Existing Customer,35,4/14/1989,M,3,Graduate,Married,$120K +,Blue,28,4,3,2,14869.00,0,14869.00,1.624,2753,48,1.087,0.000
3744501138,Existing Customer,104,4/11/1920,M,1,Graduate,Single,$40K - $60K,Blue,32,5,1,2,6629.00,1389,5240.00,0.828,3891,69,0.643,0.210
3744581081,Existing Customer,47,3/11/1977,M,3,N/A,Married,Less than $40K,Blue,34,2,1,2,8390.00,0,8390.00,0.800,8316,92,0.704,0.000
3744715533,Existing Customer,48,2/24/1976,F,4,Graduate,Single,Unknown,Blue,41,5,3,2,5239.00,1172,4067.00,0.825,4241,61,0.968,0.224
3744749734,Existing Customer,36,3/26/1998,F,5,Unknown,Single,Less than $40K,Blue,24,3,1,1,2980.00,2093,887.00,0.522,4132,70,0.667,0.702
3744774558,Existing Customer,55,1/12/1969,M,2,Uneducated,Married,$120K +,Blue,48,5,2,3,30967.00,817,30150.00,0.378,1473,35,0.522,0.026
3744779594,Existing Customer,35,9/7/1991,M,2,High School,Single,$120K +,Blue,36,4,2,3,27389.00,1250,26139.00,0.641,2754,60,0.463,0.046
3744782212,Existing Customer,8,2/23/2012,M,2,Uneducated,Married,$40K - $60K,Blue,39,2,2,2,3471.00,0,3471.00,0.871,14381,115,0.742,0.000
3744889197,Existing Customer,35,7/12/1989,N/A,2,High School,Married,Less than $40K,Blue,22,4,3,3,2544.00,1848,696.00,0.804,2289,49,0.441,0.726
3744921270,Existing Customer,48,4/3/1976,N/A,2,Graduate,Married,Less than $40K,Blue,31,5,1,1,2315.00,1565,750.00,0.873,4828,90,0.800,0.676
3744963993,Existing Customer,48,2/15/1976,M,3,High School,Unknown,$80K - $120K,Blue,36,3,1,3,0.00,1707,5926.00,0.529,1807,58,0.657,0.224
3744999434,Attrited Customer,110,3/10/1914,M,2,Graduate,Married,$60K - $80K,Blue,36,2,3,2,1438.30,0,1438.30,0.461,1651,42,0.500,0.000
3745009995,Existing Customer,120,3/8/1904,F,2,High School,Married,Less than $40K,Silver,36,5,3,0,11261.00,2485,8776.00,0.736,1158,26,0.857,0.221
3745071292,Existing Customer,38,4/2/1986,F,1,N/A,Single,Unknown,Blue,27,2,2,2,24965.00,2517,22448.00,0.851,7866,84,0.909,0.101
3745134783,Existing Customer,42,3/28/1982,F,3,High School,Single,Less than $40K,Blue,35,5,2,1,2563.00,1579,984.00,0.924,4838,70,0.707,0.616
3745337644,Existing Customer,10,6/24/2014,F,3,Graduate,Married,Less than $40K,Blue,34,4,2,4,9863.00,686,9177.00,0.581,3068,58,0.933,0.070
3745407955,Existing Customer,34,6/28/1990,M,2,High School,Single,Unknown,N/A,36,3,4,2,22886.00,836,22050.00,0.889,2652,61,0.743,0.037
3745445658,Existing Customer,44,3/26/1980,M,2,Unknown,Married,$80K - $120K,Blue,37,6,1,3,2617.00,2517,100.00,0.780,3104,70,0.750,0.962
3745445658,Existing Customer,44,3/26/1980,M,2,Unknown,Married,$80K - $120K,Blue,37,6,1,3,2617.00,2517,100.00,0.780,3104,70,0.750,0.962
3745462713,Attrited Customer,45,1/4/1979,F,4,N/A,Married,Less than $40K,Blue,36,5,3,3,1663.00,1012,651.00,0.886,2729,38,0.520,0.609
3745556536,Existing Customer,42,4/19/1982,M,2,Unknown,Single,$120K +,N/A,32,5,2,4,4111.00,1233,2878.00,0.478,1289,36,0.500,0.300
3745761027,Unknown,47,6/16/1977,F,5,Uneducated,Married,Less than $40K,Blue,36,1,6,1,2291.00,1419,872.00,0.725,4498,81,0.761,0.619
3745778321,Existing Customer,65,7/10/1994,F,0,High School,Married,$40K - $60K,Blue,36,5,2,3,6088.00,2145,3943.00,1.371,2098,52,0.733,0.352
3745851306,Attrited Customer,46,8/12/1978,F,3,College,Married,Less than $40K,N/A,36,2,3,4,1804.00,0,1804.00,0.537,2077,44,0.419,0.000
3745863408,Existing Customer,38,3/10/1986,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234.00,0,7234.00,0.899,5198,75,1.083,0.000
3745940717,Existing Customer,53,3/22/1971,F,1,Unknown,Married,Less than $40K,N/A,36,2,2,3,1472.00,1196,276.00,1.240,4859,73,0.973,0.812
3745958817,Existing Customer,45,4/6/1979,N/A,3,High School,Married,Less than $40K,Blue,37,4,1,3,2104.00,1267,837.00,0.677,1732,35,1.059,0.602
3745996133,,45,8/21/1979,F,3,Graduate,Single,$40K - $60K,Blue,36,5,2,2,6274.00,883,5391.00,0.626,4726,82,0.708,0.141
3746090734,Existing Customer,39,5/11/1985,F,2,Uneducated,Married,Less than $40K,N/A,26,4,2,5,5484.00,2517,2967.00,0.489,2025,51,0.378,0.459
3746130712,Existing Customer,46,6/11/1978,F,3,N/A,Single,$40K - $60K,Blue,36,3,2,2,7020.00,1784,5236.00,0.815,16937,116,0.731,0.254
3746167220,Existing Customer,8,8/19/2012,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,5395.00,1439,3956.00,0.781,3523,79,0.717,0.267
3746211492,Unknown,35,1/24/1989,F,1,Unknown,Married,$40K - $60K,Blue,26,6,4,4,2045.00,1707,338.00,0.577,2183,39,0.696,0.835
3746423545,Attrited Customer,45,8/23/1979,F,3,College,Single,Unknown,Blue,33,5,3,4,0.00,2198,2147.00,0.465,1918,31,0.292,0.506
3746463708,Existing Customer,56,6/8/1968,F,1,Unknown,Married,$40K - $60K,Blue,49,2,2,2,2604.00,1395,1209.00,0.528,4498,85,0.700,0.536
3746478656,Existing Customer,57,1/22/1994,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,3032.00,2215,817.00,0.408,1387,30,0.579,0.731
3746560610,Unknown,43,2/26/1981,F,4,Unknown,Single,Unknown,Blue,28,2,2,1,2838.00,1934,904.00,0.873,8644,87,0.554,0.681
3746743066,Existing Customer,9,1/20/2013,M,2,High School,Married,$60K - $80K,Blue,26,4,1,3,5815.00,1698,4117.00,0.896,1604,42,0.448,0.292
3746747019,Existing Customer,46,8/18/1978,F,1,N/A,Married,$40K - $60K,Blue,26,6,3,0,2933.00,1569,1364.00,0.648,4956,92,0.673,0.535
3746752766,Existing Customer,38,4/2/1986,F,1,N/A,Single,Unknown,Blue,27,2,2,2,24965.00,2517,22448.00,0.851,7866,84,0.909,0.101
3746953349,Existing Customer,56,6/1/1968,M,3,Graduate,Married,$60K - $80K,N/A,40,3,3,2,20501.00,561,19940.00,0.779,15162,99,0.678,0.027
3746963814,Existing Customer,47,2/2/1977,N/A,3,Graduate,Unknown,Unknown,Blue,34,5,1,4,18064.00,2039,16025.00,0.890,4435,88,0.796,0.113
3746997204,Existing Customer,50,5/9/1974,M,4,N/A,Married,$120K +,Blue,41,2,2,2,34516.00,2353,32163.00,0.667,15214,129,0.675,0.068
3747000408,,40,8/27/1984,M,4,Unknown,Divorced,$40K - $60K,Gold,28,4,2,2,23981.00,1788,22193.00,0.631,1421,34,0.308,0.075
3747023964,Existing Customer,50,8/28/1974,F,0,N/A,Married,Less than $40K,Blue,36,4,3,2,1513.00,0,1513.00,0.854,4759,98,0.719,0.000
3747084183,Existing Customer,47,7/3/1977,F,3,Unknown,Single,Unknown,Blue,40,1,3,0,7114.00,1637,5477.00,0.699,4758,81,0.500,0.230
3747117633,Existing Customer,56,4/11/1968,F,3,Graduate,Single,Less than $40K,Blue,49,4,3,1,2433.00,1947,486.00,0.816,4269,88,0.760,0.800
3747128340,Existing Customer,119,7/4/1905,F,0,Uneducated,Married,Unknown,Blue,54,6,1,2,3250.00,1992,1258.00,0.715,1355,36,0.565,0.613
3747190652,Attrited Customer,7,3/9/2011,F,3,Unknown,Married,Less than $40K,Blue,34,3,3,2,1561.00,0,1561.00,0.502,1947,28,0.556,0.000
3747218208,Existing Customer,49,5/29/1975,M,4,Graduate,Single,$40K - $60K,Blue,42,3,3,2,2822.00,1501,1321.00,1.043,4344,68,1.194,0.532
3747278745,Existing Customer,35,5/7/1994,M,3,Graduate,Married,$60K - $80K,Blue,36,4,1,4,19671.00,924,18747.00,0.820,13908,124,0.676,0.047
3747299509,Existing Customer,41,4/13/1983,M,2,Graduate,Unknown,$60K - $80K,N/A,36,6,2,0,27000.00,0,27000.00,0.610,1209,39,0.300,0.000
3747329492,Existing Customer,28,3/17/1996,M,1,Unknown,Single,$40K - $60K,N/A,15,3,3,1,2109.00,1542,567.00,0.670,2261,56,0.600,0.731
3747385306,Existing Customer,38,8/12/1986,M,2,High School,Single,$60K - $80K,Silver,30,4,3,4,0.00,1583,24973.00,0.694,3168,73,0.738,0.060
3747410818,Existing Customer,49,1/1/1990,M,3,College,Divorced,$80K - $120K,Blue,38,2,3,3,9959.00,1143,8816.00,0.661,7300,77,0.638,0.115
3747460635,Existing Customer,119,7/4/1905,F,0,Uneducated,Married,Unknown,Blue,54,6,1,2,3250.00,1992,1258.00,0.715,1355,36,0.565,0.613
3747539716,Attrited Customer,9,6/24/2013,F,0,Doctorate,Married,Unknown,Blue,56,5,4,3,7882.00,605,7277.00,1.052,704,16,0.143,0.077
3747543574,Attrited Customer,52,6/16/1990,F,3,Post-Graduate,Married,Less than $40K,Blue,45,2,4,1,1760.00,0,1760.00,0.046,1554,35,0.029,0.000
3747561783,Existing Customer,47,8/15/1977,M,3,High School,Unknown,$80K - $120K,Silver,40,5,3,2,34516.00,1371,33145.00,0.691,15930,123,0.836,0.040
3747583687,Existing Customer,9,8/3/2013,F,1,College,Married,Less than $40K,Blue,21,2,2,3,2061.00,1904,157.00,0.786,4480,86,0.870,0.924
3747602460,Existing Customer,37,4/5/1987,F,2,Unknown,Single,Less than $40K,N/A,21,1,1,1,3967.00,1476,2491.00,0.626,4490,66,0.833,0.372
3747655422,Existing Customer,43,8/28/1981,N/A,3,Graduate,Single,$40K - $60K,Blue,33,4,3,3,2434.00,1169,1265.00,0.689,4739,76,0.810,0.480
3747753155,Existing Customer,46,4/19/1978,N/A,4,High School,Unknown,Less than $40K,Blue,37,3,1,4,2533.00,2136,397.00,0.757,3197,50,1.174,0.843
3747826512,Attrited Customer,119,1/12/1905,M,3,Doctorate,Divorced,$80K - $120K,Blue,38,6,3,3,8258.00,1771,6487.00,0.000,1447,23,0.000,0.214
3747891638,Attrited Customer,68,4/20/1956,N/A,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.30,900,538.30,0.743,760,21,0.615,0.626
3747895983,Existing Customer,39,7/1/1985,F,2,Graduate,Single,Less than $40K,Blue,31,5,3,3,8325.00,2048,6277.00,0.920,14571,91,0.655,0.246
3747932066,Unknown,57,3/11/1967,M,2,Graduate,Unknown,$60K - $80K,Blue,45,4,1,2,2480.00,1584,896.00,0.874,3438,66,0.784,0.639
3748204758,Existing Customer,60,3/10/1964,F,1,Graduate,Divorced,Less than $40K,Blue,53,5,5,3,2903.00,1251,1652.00,0.879,4555,76,0.727,0.431
3748309181,Existing Customer,43,6/26/1992,F,3,High School,Married,Less than $40K,Silver,31,3,3,4,13608.00,1190,12418.00,0.553,3118,76,0.767,0.087
3748329566,Unknown,54,1/22/1970,F,4,Graduate,Single,Less than $40K,Silver,36,3,2,3,13626.00,0,13626.00,0.411,1711,30,0.250,0.000
3748336383,Existing Customer,48,8/31/1976,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302.00,1632,10670.00,1.509,1483,41,0.519,0.133
3748347106,Existing Customer,9,1/4/2013,M,2,Unknown,Married,$120K +,Blue,36,5,3,2,28600.00,0,28600.00,0.506,4336,66,0.610,0.000
3748453335,Existing Customer,53,5/31/1971,F,1,N/A,Single,Less than $40K,Blue,45,3,1,2,3471.00,1785,1686.00,1.051,1052,24,0.714,0.514
3748513833,Existing Customer,54,8/9/1970,F,1,High School,Single,Less than $40K,Blue,47,6,4,3,2797.00,1627,1170.00,0.413,1566,36,0.714,0.582
3748562446,Attrited Customer,37,1/6/1987,M,3,College,Married,$80K - $120K,Blue,30,3,4,3,0.00,926,10712.00,0.262,563,15,0.364,0.080
3748619416,Existing Customer,56,6/1/1968,M,3,Graduate,Married,$60K - $80K,N/A,40,3,3,2,20501.00,561,19940.00,0.779,15162,99,0.678,0.027
3748624923,Attrited Customer,56,2/15/1968,N/A,1,High School,Single,Less than $40K,Blue,48,1,5,2,3556.00,0,3556.00,0.596,2220,45,0.731,0.000
3748627983,Existing Customer,35,2/27/1989,M,5,Uneducated,Single,$60K - $80K,Blue,28,4,2,3,4587.00,1704,2883.00,0.903,2968,65,0.806,0.371
3748718959,Existing Customer,51,2/18/1973,F,2,Unknown,Married,Less than $40K,N/A,36,6,2,3,13812.00,1132,12680.00,0.699,3723,56,0.867,0.082
3748725631,Existing Customer,44,5/20/1980,F,3,High School,Married,Less than $40K,Blue,31,3,3,4,0.00,1379,3606.00,0.896,4222,61,0.605,0.277
3748747125,,45,4/6/1979,F,2,Unknown,Single,Less than $40K,Silver,36,2,2,3,13026.00,789,12237.00,0.740,14747,100,0.724,0.061
3748747347,Existing Customer,50,1/31/1974,F,2,N/A,Married,Less than $40K,Blue,39,3,3,2,2046.00,0,2046.00,0.936,3446,71,0.578,0.000
3748750508,Existing Customer,52,2/25/1972,N/A,3,Uneducated,Single,$80K - $120K,Blue,40,6,3,2,34516.00,1757,32759.00,0.786,4223,81,0.653,0.051
3748769948,Existing Customer,56,7/3/1968,F,4,High School,Single,Less than $40K,N/A,36,3,1,3,8881.00,2145,6736.00,0.705,2027,49,0.815,0.242
3748837158,Existing Customer,44,6/9/1980,M,3,Graduate,Divorced,$60K - $80K,Blue,37,5,2,3,3290.00,0,3290.00,0.841,4780,84,0.615,0.000
3749055077,Existing Customer,50,5/26/1974,F,1,N/A,Unknown,Unknown,Blue,36,1,1,3,10417.00,2290,8127.00,1.122,4871,75,1.027,0.220
3749077758,Existing Customer,45,7/22/1979,F,2,Unknown,Married,Less than $40K,Blue,38,3,2,3,3682.00,0,3682.00,0.797,4015,77,0.510,0.000
3749153521,Existing Customer,8,8/26/2012,M,3,Unknown,Married,$40K - $60K,Silver,24,3,1,3,15133.00,1663,13470.00,0.646,4392,68,0.511,0.110
3749191859,Unknown,56,7/8/1968,M,0,High School,Unknown,$120K +,Blue,49,2,2,2,34516.00,2156,32360.00,0.698,8766,78,0.814,0.062
3749221608,Existing Customer,52,1/5/1972,F,0,College,Married,$40K - $60K,Blue,45,4,2,1,4597.00,1905,2692.00,0.906,4932,67,0.914,0.414
3749423781,Existing Customer,7,6/9/2011,M,2,Unknown,Married,$60K - $80K,Blue,42,3,3,2,13906.00,1430,12476.00,0.772,3856,68,1.061,0.103
3749442533,,27,5/18/1997,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,2,1677.00,1598,79.00,0.994,2389,43,0.536,0.953
3749487905,Existing Customer,46,7/2/1978,M,3,Graduate,Divorced,$80K - $120K,N/A,36,2,2,1,20434.00,1504,18930.00,0.725,13280,106,0.656,0.074
3749504295,Existing Customer,104,8/15/1920,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,5,2,3,1864.00,1081,783.00,1.416,2607,44,1.750,0.580
3749581758,Existing Customer,44,6/21/1980,F,2,College,Unknown,Unknown,Blue,37,4,3,3,5589.00,1336,4253.00,0.944,4262,75,1.027,0.239
3749655225,Existing Customer,44,7/22/1980,N/A,2,High School,Married,Less than $40K,Blue,32,4,2,3,2485.00,1489,996.00,0.779,3697,77,0.833,0.599
3749715950,Attrited Customer,107,3/15/1917,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,1,3,2,18512.00,1664,16848.00,0.889,8019,57,0.583,0.090
3749733033,Existing Customer,43,3/23/1981,M,2,Post-Graduate,Married,$120K +,Blue,36,3,3,2,10700.00,1346,9354.00,0.639,4054,68,0.700,0.126
3749766686,Existing Customer,34,1/22/1990,F,2,N/A,Single,$40K - $60K,Blue,36,2,3,1,1677.00,0,1677.00,0.700,4035,87,0.891,0.000
3749826365,Existing Customer,37,6/21/1987,M,1,N/A,Married,$40K - $60K,Blue,28,3,4,2,3601.00,1236,2365.00,0.726,1802,34,0.478,0.343
3749834733,Existing Customer,10,7/18/2014,M,2,Uneducated,Married,$40K - $60K,Silver,40,2,3,2,17812.00,0,17812.00,0.750,8379,106,0.606,0.000
3749964451,Existing Customer,61,2/3/1963,M,0,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,0.00,984,18370.00,0.956,1207,32,0.684,0.051
3750140144,Existing Customer,9,8/3/2013,F,4,College,Married,Less than $40K,Blue,39,6,3,1,2035.00,1343,692.00,0.835,4643,86,0.686,0.660
3750157608,Existing Customer,49,1/12/1975,M,2,High School,Single,$80K - $120K,Blue,37,6,1,4,24299.00,2517,21782.00,0.723,5320,62,0.771,0.104
3750325509,,46,1/1/1978,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694.00,1576,1118.00,0.494,2041,57,0.900,0.585
3750437234,Attrited Customer,45,8/21/1979,F,3,Uneducated,Divorced,Less than $40K,Blue,32,3,2,2,0.00,0,1942.00,0.366,1853,31,0.107,0.000
3750484578,Existing Customer,48,8/14/1976,N/A,4,Graduate,Single,Less than $40K,Blue,37,1,1,3,3413.00,1715,1698.00,0.812,3843,67,0.634,0.502
3750535575,Unknown,49,8/3/1975,M,4,High School,Unknown,$80K - $120K,Blue,31,2,3,3,34516.00,2517,31999.00,0.710,3990,65,1.031,0.073
3750585625,Existing Customer,8,6/1/2012,F,1,Post-Graduate,Married,$40K - $60K,Blue,36,5,3,2,2147.00,771,1376.00,0.690,4631,76,0.767,0.359
3750585954,,40,2/24/1984,M,3,High School,Married,$60K - $80K,Blue,28,2,3,1,11476.00,2365,9111.00,0.650,8110,113,0.766,0.206
3750606761,Existing Customer,49,8/15/1975,F,2,High School,Single,Less than $40K,Blue,40,3,2,2,0.00,906,532.30,0.541,4457,84,0.714,0.630
3750613933,Existing Customer,50,2/16/1974,F,1,N/A,Unknown,Less than $40K,Blue,32,6,1,3,2652.00,1911,741.00,0.831,4816,79,0.881,0.721
3750686500,Attrited Customer,120,1/15/1904,M,1,Graduate,Single,$60K - $80K,Blue,36,4,3,2,1819.00,725,1094.00,0.737,2254,45,0.406,0.399
3750695733,Existing Customer,101,7/7/1923,M,2,High School,Single,$120K +,Blue,44,4,2,2,14734.00,1634,13100.00,0.989,1289,23,0.917,0.111
3750700383,Existing Customer,49,4/19/1975,F,2,Graduate,Married,Less than $40K,Blue,39,2,3,3,2821.00,1995,826.00,0.620,8220,103,0.635,0.707
3750793403,Existing Customer,6,4/28/2010,M,1,College,Married,$40K - $60K,Blue,41,3,1,1,2800.00,1338,1462.00,0.818,4869,90,0.800,0.478
3750978298,Existing Customer,45,8/1/1979,N/A,4,Uneducated,Divorced,$40K - $60K,Blue,27,2,2,1,3670.00,1684,1986.00,0.675,8608,100,0.515,0.459
3751005633,Attrited Customer,41,8/14/1983,M,3,Unknown,Single,$60K - $80K,Blue,32,1,3,3,4697.00,1046,3651.00,0.313,1679,29,0.318,0.223
3751020486,Attrited Customer,120,1/2/1904,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,1880.00,0,1880.00,0.519,2469,34,0.417,0.000
3751055241,Existing Customer,44,3/17/1980,F,1,N/A,Single,Less than $40K,Blue,31,2,2,3,1550.00,716,834.00,0.749,4534,87,0.977,0.462
3751064924,Existing Customer,47,8/27/1977,F,4,N/A,Married,Less than $40K,Blue,39,6,2,2,1790.00,0,1790.00,0.516,4141,87,0.740,0.000
3751086183,Existing Customer,44,5/25/1980,F,4,Unknown,Married,Unknown,Blue,37,4,3,3,5826.00,0,5826.00,0.689,3756,73,0.921,0.000
3751110208,,39,1/20/1985,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,29,1,1,3,9959.00,1501,8458.00,0.822,8505,86,0.536,0.151
3751145498,Existing Customer,36,8/9/1988,N/A,1,Unknown,Married,Less than $40K,Blue,26,5,2,2,3453.00,2517,936.00,0.585,4386,68,0.789,0.729
3751153983,Existing Customer,59,3/19/1965,F,1,High School,Single,Unknown,Blue,52,2,1,1,7427.00,2421,5006.00,0.701,4636,91,0.820,0.326
3751160358,Existing Customer,43,8/18/1981,M,5,Graduate,Single,Less than $40K,Blue,36,3,2,2,1438.30,0,1438.30,0.644,4459,65,0.477,0.000
3751165908,Existing Customer,47,5/3/1977,F,2,High School,Married,$40K - $60K,Blue,40,2,1,3,4074.00,1868,2206.00,0.688,15005,118,0.761,0.459
3751176633,Existing Customer,57,6/19/1967,M,3,Post-Graduate,Single,$80K - $120K,Blue,50,3,1,1,34516.00,2293,32223.00,0.799,14287,114,0.754,0.066
3751237308,Existing Customer,36,3/21/1988,M,2,Unknown,Single,$80K - $120K,Blue,29,3,3,5,5346.00,1539,3807.00,0.777,2283,51,0.889,0.288
3751253211,Existing Customer,51,8/23/1973,M,3,High School,Single,$80K - $120K,N/A,38,5,3,4,34516.00,1802,32714.00,0.912,4544,80,0.569,0.052
3751293783,Existing Customer,42,3/12/1982,F,4,Unknown,Single,$40K - $60K,Blue,35,4,3,3,1786.00,1316,470.00,0.704,4306,73,1.086,0.737
3751360683,Existing Customer,57,8/4/1967,F,1,High School,Married,Less than $40K,Blue,50,3,2,2,1609.00,0,1609.00,0.669,4770,85,0.700,0.000
3751387431,Existing Customer,10,4/21/2014,F,3,College,Married,Less than $40K,Blue,31,6,4,3,1477.00,0,1477.00,0.756,4802,82,0.864,0.000
3751391583,Existing Customer,43,5/5/1981,F,3,College,Married,Unknown,Blue,36,3,3,4,27175.00,775,26400.00,0.543,3814,72,0.800,0.029
3751395264,Existing Customer,40,5/18/1984,F,3,N/A,Divorced,$40K - $60K,Blue,28,2,2,3,9243.00,2019,7224.00,0.707,7841,82,0.608,0.218
3751403895,Existing Customer,42,7/9/1994,M,4,Graduate,Single,$40K - $60K,Blue,36,1,1,2,6128.00,2239,3889.00,0.768,13505,116,0.681,0.365
3751432383,Existing Customer,45,2/10/1979,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583.00,0,5583.00,0.748,3317,71,0.821,0.000
3751460133,Existing Customer,41,7/3/1983,M,1,Post-Graduate,Single,$40K - $60K,Blue,32,3,2,4,10266.00,1390,8876.00,0.593,1720,42,0.556,0.135
3751467475,Unknown,54,2/2/1970,M,5,College,Single,$60K - $80K,Blue,45,6,1,3,20401.00,0,20401.00,0.723,4637,75,0.562,0.000
3751479933,Existing Customer,36,2/13/1988,M,3,Graduate,Married,$120K +,Blue,29,5,2,4,12852.00,1945,10907.00,0.659,1606,33,0.941,0.151
3751497483,Existing Customer,39,7/10/1985,F,3,Graduate,Married,Less than $40K,Blue,32,5,6,3,3221.00,0,3221.00,0.678,1765,40,0.600,0.000
3751528758,Attrited Customer,48,2/27/1976,M,5,Post-Graduate,Single,$120K +,Silver,41,5,3,1,34516.00,2517,31999.00,0.553,2260,50,0.786,0.073
3751574058,Existing Customer,43,3/25/1981,F,3,High School,Married,Less than $40K,Blue,36,3,3,2,9484.00,2451,7033.00,0.637,7242,95,0.508,0.258
3751592311,Attrited Customer,30,1/29/1994,N/A,2,Graduate,Married,Less than $40K,Silver,18,1,1,3,10017.00,726,9291.00,0.924,9299,68,0.619,0.072
3751615988,Existing Customer,10,1/1/2014,F,3,Uneducated,Married,Less than $40K,Blue,47,5,3,3,2515.00,1922,593.00,1.181,2231,58,0.611,0.764
